date,store_id,item_id,ingredient_name,waste_type,waste_qty,waste_value
2024-01-13,MIL-01,OLI-01,Olio EVO (lt),Deteriorato,1.69,20.28
2024-01-13,MIL-02,PES-01,Pesce branzino (kg),Scaduto,0.44,10.56
2024-01-13,MIL-02,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.93,6.18
2024-01-13,MIL-02,SAL-01,Salame piccante (kg),Errore Comanda,0.80,14.40
2024-01-13,MIL-03,FUN-01,Funghi porcini (kg),Scaduto,1.69,47.32
2024-01-13,MIL-03,PES-01,Pesce branzino (kg),Scaduto,1.24,29.76
2024-01-13,MIL-04,FUN-01,Funghi porcini (kg),Errore Comanda,0.32,8.96
2024-01-13,MIL-04,CAR-01,Carne manzo (kg),Scaduto,1.00,18.50
2024-01-13,MIL-05,PES-01,Pesce branzino (kg),Scaduto,0.90,21.60
2024-01-13,MIL-05,MOZZ-01,Mozzarella (kg),Deteriorato,1.17,9.95
2024-01-13,MIL-06,FAR-01,Farina tipo 00 (kg),Deteriorato,0.66,0.53
2024-01-13,MIL-06,FUN-01,Funghi porcini (kg),Deteriorato,1.80,50.40
2024-01-13,MIL-06,CAR-01,Carne manzo (kg),Sovraproduzione,0.24,4.44
2024-01-13,MIL-06,FAR-01,Farina tipo 00 (kg),Deteriorato,1.70,1.36
2024-01-13,MIL-07,PES-01,Pesce branzino (kg),Sovraproduzione,0.87,20.88
2024-01-13,MIL-07,FUN-01,Funghi porcini (kg),Sovraproduzione,0.88,24.64
2024-01-13,MIL-07,FUN-01,Funghi porcini (kg),Errore Comanda,0.45,12.60
2024-01-13,MIL-07,FAR-01,Farina tipo 00 (kg),Scaduto,1.16,0.93
2024-01-13,MIL-08,MOZZ-01,Mozzarella (kg),Scaduto,1.61,13.69
2024-01-13,MIL-08,FAR-01,Farina tipo 00 (kg),Sfrido,1.99,1.59
2024-01-13,MIL-09,SAL-01,Salame piccante (kg),Deteriorato,1.97,35.46
2024-01-13,MIL-09,OLI-01,Olio EVO (lt),Deteriorato,1.86,22.32
2024-01-13,MIL-09,OLI-01,Olio EVO (lt),Scaduto,1.17,14.04
2024-01-13,MIL-10,FAR-01,Farina tipo 00 (kg),Sfrido,0.55,0.44
2024-01-14,MIL-01,SAL-01,Salame piccante (kg),Deteriorato,1.92,34.56
2024-01-14,MIL-01,FUN-01,Funghi porcini (kg),Sfrido,1.40,39.20
2024-01-14,MIL-01,SAL-01,Salame piccante (kg),Sfrido,1.99,35.82
2024-01-14,MIL-02,FUN-01,Funghi porcini (kg),Sovraproduzione,0.77,21.56
2024-01-14,MIL-02,OLI-01,Olio EVO (lt),Scaduto,0.72,8.64
2024-01-14,MIL-02,PRO-01,Prosciutto crudo (kg),Deteriorato,1.70,37.40
2024-01-14,MIL-03,FAR-01,Farina tipo 00 (kg),Deteriorato,0.29,0.23
2024-01-14,MIL-04,PES-01,Pesce branzino (kg),Scaduto,0.51,12.24
2024-01-14,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.35,4.32
2024-01-14,MIL-04,PES-01,Pesce branzino (kg),Scaduto,1.50,36.00
2024-01-14,MIL-05,OLI-01,Olio EVO (lt),Sfrido,1.10,13.20
2024-01-14,MIL-06,SAL-01,Salame piccante (kg),Sfrido,0.51,9.18
2024-01-14,MIL-06,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,0.13,0.42
2024-01-14,MIL-07,VER-01,Verdure miste (kg),Sfrido,0.89,3.12
2024-01-14,MIL-07,FAR-01,Farina tipo 00 (kg),Scaduto,1.41,1.13
2024-01-14,MIL-07,CAR-01,Carne manzo (kg),Scaduto,0.46,8.51
2024-01-14,MIL-07,PES-01,Pesce branzino (kg),Sovraproduzione,1.64,39.36
2024-01-14,MIL-08,CAR-01,Carne manzo (kg),Errore Comanda,1.81,33.48
2024-01-14,MIL-08,FUN-01,Funghi porcini (kg),Deteriorato,1.95,54.60
2024-01-14,MIL-09,PES-01,Pesce branzino (kg),Sfrido,0.83,19.92
2024-01-14,MIL-10,CAR-01,Carne manzo (kg),Sfrido,1.65,30.52
2024-01-14,MIL-10,MOZZ-01,Mozzarella (kg),Errore Comanda,1.58,13.43
2024-01-14,MIL-10,VER-01,Verdure miste (kg),Errore Comanda,0.89,3.12
2024-01-14,MIL-10,CAR-01,Carne manzo (kg),Errore Comanda,0.58,10.73
2024-01-15,MIL-01,MOZZ-01,Mozzarella (kg),Sfrido,1.95,16.57
2024-01-15,MIL-01,CAR-01,Carne manzo (kg),Sovraproduzione,1.56,28.86
2024-01-15,MIL-02,MOZZ-01,Mozzarella (kg),Deteriorato,1.47,12.49
2024-01-15,MIL-03,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.50,4.80
2024-01-15,MIL-03,SAL-01,Salame piccante (kg),Deteriorato,1.45,26.10
2024-01-15,MIL-04,PRO-01,Prosciutto crudo (kg),Sfrido,0.67,14.74
2024-01-15,MIL-04,MOZZ-01,Mozzarella (kg),Deteriorato,1.96,16.66
2024-01-15,MIL-04,OLI-01,Olio EVO (lt),Sovraproduzione,1.25,15.00
2024-01-15,MIL-04,FAR-01,Farina tipo 00 (kg),Sfrido,0.47,0.38
2024-01-15,MIL-05,CAR-01,Carne manzo (kg),Deteriorato,1.06,19.61
2024-01-15,MIL-05,OLI-01,Olio EVO (lt),Errore Comanda,1.25,15.00
2024-01-15,MIL-05,MOZZ-01,Mozzarella (kg),Scaduto,2.03,17.25
2024-01-15,MIL-05,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,0.77,2.46
2024-01-15,MIL-06,FUN-01,Funghi porcini (kg),Errore Comanda,1.89,52.92
2024-01-15,MIL-06,CAR-01,Carne manzo (kg),Deteriorato,1.85,34.23
2024-01-15,MIL-07,FUN-01,Funghi porcini (kg),Sfrido,0.36,10.08
2024-01-15,MIL-07,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.62,1.30
2024-01-15,MIL-07,SAL-01,Salame piccante (kg),Deteriorato,1.22,21.96
2024-01-15,MIL-07,PRO-01,Prosciutto crudo (kg),Sfrido,2.09,45.98
2024-01-15,MIL-08,MOZZ-01,Mozzarella (kg),Scaduto,0.42,3.57
2024-01-15,MIL-09,FAR-01,Farina tipo 00 (kg),Deteriorato,0.85,0.68
2024-01-15,MIL-09,FUN-01,Funghi porcini (kg),Sfrido,1.59,44.52
2024-01-15,MIL-09,OLI-01,Olio EVO (lt),Deteriorato,1.91,22.92
2024-01-15,MIL-10,FUN-01,Funghi porcini (kg),Sovraproduzione,0.28,7.84
2024-01-15,MIL-10,CAR-01,Carne manzo (kg),Sfrido,0.62,11.47
2024-01-16,MIL-01,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.66,5.31
2024-01-16,MIL-01,VER-01,Verdure miste (kg),Errore Comanda,1.28,4.48
2024-01-16,MIL-01,FUN-01,Funghi porcini (kg),Scaduto,1.91,53.48
2024-01-16,MIL-01,FUN-01,Funghi porcini (kg),Deteriorato,1.72,48.16
2024-01-16,MIL-02,CAR-01,Carne manzo (kg),Sovraproduzione,1.25,23.13
2024-01-16,MIL-02,FAR-01,Farina tipo 00 (kg),Scaduto,0.19,0.15
2024-01-16,MIL-02,VER-01,Verdure miste (kg),Sfrido,1.69,5.92
2024-01-16,MIL-03,VER-01,Verdure miste (kg),Sovraproduzione,0.63,2.21
2024-01-16,MIL-04,MOZZ-01,Mozzarella (kg),Scaduto,1.98,16.83
2024-01-16,MIL-04,CAR-01,Carne manzo (kg),Sfrido,1.62,29.97
2024-01-16,MIL-04,CAR-01,Carne manzo (kg),Errore Comanda,1.91,35.34
2024-01-16,MIL-05,PES-01,Pesce branzino (kg),Sovraproduzione,1.85,44.40
2024-01-16,MIL-05,MOZZ-01,Mozzarella (kg),Sovraproduzione,0.20,1.70
2024-01-16,MIL-06,CAR-01,Carne manzo (kg),Sfrido,2.05,37.92
2024-01-16,MIL-06,FUN-01,Funghi porcini (kg),Scaduto,0.98,27.44
2024-01-16,MIL-07,SAL-01,Salame piccante (kg),Deteriorato,1.50,27.00
2024-01-16,MIL-07,CAR-01,Carne manzo (kg),Sfrido,0.12,2.22
2024-01-16,MIL-08,OLI-01,Olio EVO (lt),Deteriorato,1.29,15.48
2024-01-16,MIL-09,FUN-01,Funghi porcini (kg),Deteriorato,1.53,42.84
2024-01-16,MIL-09,VER-01,Verdure miste (kg),Sfrido,1.07,3.75
2024-01-16,MIL-09,PES-01,Pesce branzino (kg),Sovraproduzione,1.75,42.00
2024-01-16,MIL-09,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.15,3.68
2024-01-16,MIL-10,PES-01,Pesce branzino (kg),Scaduto,0.43,10.32
2024-01-16,MIL-10,MOZZ-01,Mozzarella (kg),Deteriorato,0.33,2.81
2024-01-17,MIL-01,PES-01,Pesce branzino (kg),Deteriorato,1.31,31.44
2024-01-17,MIL-01,OLI-01,Olio EVO (lt),Errore Comanda,1.41,16.92
2024-01-17,MIL-01,CAR-01,Carne manzo (kg),Errore Comanda,0.25,4.63
2024-01-17,MIL-02,OLI-01,Olio EVO (lt),Scaduto,1.95,23.40
2024-01-17,MIL-02,FUN-01,Funghi porcini (kg),Errore Comanda,1.77,49.56
2024-01-17,MIL-02,CAR-01,Carne manzo (kg),Deteriorato,1.91,35.34
2024-01-17,MIL-02,SAL-01,Salame piccante (kg),Sfrido,0.74,13.32
2024-01-17,MIL-03,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.84,2.69
2024-01-17,MIL-03,MOZZ-01,Mozzarella (kg),Errore Comanda,0.54,4.59
2024-01-17,MIL-03,PES-01,Pesce branzino (kg),Sovraproduzione,1.28,30.72
2024-01-17,MIL-03,OLI-01,Olio EVO (lt),Scaduto,0.20,2.40
2024-01-17,MIL-04,VER-01,Verdure miste (kg),Scaduto,0.55,1.93
2024-01-17,MIL-05,PES-01,Pesce branzino (kg),Sfrido,1.60,38.40
2024-01-17,MIL-05,CAR-01,Carne manzo (kg),Sovraproduzione,1.44,26.64
2024-01-17,MIL-05,SAL-01,Salame piccante (kg),Sfrido,1.32,23.76
2024-01-17,MIL-05,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.58,5.06
2024-01-17,MIL-06,VER-01,Verdure miste (kg),Sovraproduzione,0.38,1.33
2024-01-17,MIL-06,FUN-01,Funghi porcini (kg),Sovraproduzione,1.57,43.96
2024-01-17,MIL-06,FAR-01,Farina tipo 00 (kg),Scaduto,2.02,1.62
2024-01-17,MIL-07,PES-01,Pesce branzino (kg),Deteriorato,0.84,20.16
2024-01-17,MIL-07,MOZZ-01,Mozzarella (kg),Scaduto,0.81,6.89
2024-01-17,MIL-07,MOZZ-01,Mozzarella (kg),Errore Comanda,0.28,2.38
2024-01-17,MIL-08,PES-01,Pesce branzino (kg),Errore Comanda,1.24,29.76
2024-01-17,MIL-09,PRO-01,Prosciutto crudo (kg),Sfrido,1.52,33.44
2024-01-17,MIL-10,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.82,2.62
2024-01-17,MIL-10,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.24,27.28
2024-01-17,MIL-10,OLI-01,Olio EVO (lt),Deteriorato,0.81,9.72
2024-01-18,MIL-01,PES-01,Pesce branzino (kg),Deteriorato,1.10,26.40
2024-01-18,MIL-01,FUN-01,Funghi porcini (kg),Sfrido,0.12,3.36
2024-01-18,MIL-01,CAR-01,Carne manzo (kg),Deteriorato,1.05,19.43
2024-01-18,MIL-01,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.33,1.06
2024-01-18,MIL-02,PRO-01,Prosciutto crudo (kg),Scaduto,0.63,13.86
2024-01-18,MIL-03,FUN-01,Funghi porcini (kg),Scaduto,0.37,10.36
2024-01-18,MIL-03,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.12,0.90
2024-01-18,MIL-04,PES-01,Pesce branzino (kg),Sfrido,0.22,5.28
2024-01-18,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.87,2.78
2024-01-18,MIL-04,PES-01,Pesce branzino (kg),Deteriorato,1.05,25.20
2024-01-18,MIL-04,SAL-01,Salame piccante (kg),Errore Comanda,1.89,34.02
2024-01-18,MIL-05,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.18,0.58
2024-01-18,MIL-05,FAR-01,Farina tipo 00 (kg),Sfrido,2.09,1.67
2024-01-18,MIL-05,FUN-01,Funghi porcini (kg),Deteriorato,0.36,10.08
2024-01-18,MIL-05,SAL-01,Salame piccante (kg),Scaduto,1.98,35.64
2024-01-18,MIL-06,OLI-01,Olio EVO (lt),Deteriorato,0.69,8.28
2024-01-18,MIL-06,PES-01,Pesce branzino (kg),Sovraproduzione,0.40,9.60
2024-01-18,MIL-07,FUN-01,Funghi porcini (kg),Sfrido,0.64,17.92
2024-01-18,MIL-08,PES-01,Pesce branzino (kg),Scaduto,1.17,28.08
2024-01-18,MIL-08,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.50,1.60
2024-01-18,MIL-09,CAR-01,Carne manzo (kg),Sfrido,0.41,7.58
2024-01-18,MIL-09,PES-01,Pesce branzino (kg),Sfrido,0.87,20.88
2024-01-18,MIL-10,FUN-01,Funghi porcini (kg),Sfrido,0.95,26.60
2024-01-19,MIL-01,FUN-01,Funghi porcini (kg),Scaduto,1.07,29.96
2024-01-19,MIL-01,PES-01,Pesce branzino (kg),Sfrido,1.63,39.12
2024-01-19,MIL-02,SAL-01,Salame piccante (kg),Sovraproduzione,0.21,3.78
2024-01-19,MIL-02,CAR-01,Carne manzo (kg),Deteriorato,0.33,6.11
2024-01-19,MIL-02,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,0.98,3.14
2024-01-19,MIL-03,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.10,0.88
2024-01-19,MIL-03,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.10,0.08
2024-01-19,MIL-03,FAR-01,Farina tipo 00 (kg),Deteriorato,1.14,0.91
2024-01-19,MIL-04,PES-01,Pesce branzino (kg),Deteriorato,1.20,28.80
2024-01-19,MIL-04,FUN-01,Funghi porcini (kg),Sovraproduzione,1.51,42.28
2024-01-19,MIL-04,SAL-01,Salame piccante (kg),Errore Comanda,1.77,31.86
2024-01-19,MIL-04,PES-01,Pesce branzino (kg),Sovraproduzione,2.04,48.96
2024-01-19,MIL-05,CAR-01,Carne manzo (kg),Sovraproduzione,0.32,5.92
2024-01-19,MIL-05,FUN-01,Funghi porcini (kg),Errore Comanda,1.12,31.36
2024-01-19,MIL-06,SAL-01,Salame piccante (kg),Errore Comanda,0.92,16.56
2024-01-19,MIL-06,PRO-01,Prosciutto crudo (kg),Scaduto,1.03,22.66
2024-01-19,MIL-06,FAR-01,Farina tipo 00 (kg),Deteriorato,0.66,0.53
2024-01-19,MIL-07,CAR-01,Carne manzo (kg),Sfrido,0.95,17.57
2024-01-19,MIL-08,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.92,0.74
2024-01-19,MIL-08,FAR-01,Farina tipo 00 (kg),Scaduto,0.80,0.64
2024-01-19,MIL-08,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.29,4.13
2024-01-19,MIL-09,FAR-01,Farina tipo 00 (kg),Scaduto,1.39,1.11
2024-01-19,MIL-09,PRO-01,Prosciutto crudo (kg),Sovraproduzione,2.10,46.20
2024-01-19,MIL-09,PES-01,Pesce branzino (kg),Sovraproduzione,0.84,20.16
2024-01-19,MIL-09,FUN-01,Funghi porcini (kg),Scaduto,0.95,26.60
2024-01-19,MIL-10,VER-01,Verdure miste (kg),Sfrido,0.60,2.10
2024-01-19,MIL-10,VER-01,Verdure miste (kg),Sovraproduzione,1.48,5.18
2024-01-19,MIL-10,OLI-01,Olio EVO (lt),Sfrido,1.65,19.80
2024-01-20,MIL-01,CAR-01,Carne manzo (kg),Deteriorato,2.06,38.11
2024-01-20,MIL-01,MOZZ-01,Mozzarella (kg),Errore Comanda,0.45,3.83
2024-01-20,MIL-01,FUN-01,Funghi porcini (kg),Deteriorato,1.85,51.80
2024-01-20,MIL-02,MOZZ-01,Mozzarella (kg),Deteriorato,1.40,11.90
2024-01-20,MIL-02,OLI-01,Olio EVO (lt),Sovraproduzione,1.63,19.56
2024-01-20,MIL-02,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.79,2.53
2024-01-20,MIL-03,MOZZ-01,Mozzarella (kg),Errore Comanda,1.31,11.13
2024-01-20,MIL-03,OLI-01,Olio EVO (lt),Errore Comanda,0.89,10.68
2024-01-20,MIL-03,MOZZ-01,Mozzarella (kg),Errore Comanda,1.04,8.84
2024-01-20,MIL-03,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.55,4.96
2024-01-20,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.62,5.18
2024-01-20,MIL-04,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.10,0.88
2024-01-20,MIL-05,PES-01,Pesce branzino (kg),Scaduto,0.80,19.20
2024-01-20,MIL-05,FUN-01,Funghi porcini (kg),Sfrido,1.81,50.68
2024-01-20,MIL-05,VER-01,Verdure miste (kg),Deteriorato,1.11,3.89
2024-01-20,MIL-05,VER-01,Verdure miste (kg),Errore Comanda,0.92,3.22
2024-01-20,MIL-06,FAR-01,Farina tipo 00 (kg),Sfrido,1.63,1.30
2024-01-20,MIL-06,VER-01,Verdure miste (kg),Deteriorato,2.09,7.31
2024-01-20,MIL-06,OLI-01,Olio EVO (lt),Deteriorato,0.27,3.24
2024-01-20,MIL-07,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.37,4.38
2024-01-20,MIL-07,MOZZ-01,Mozzarella (kg),Deteriorato,0.45,3.83
2024-01-20,MIL-07,PES-01,Pesce branzino (kg),Deteriorato,0.64,15.36
2024-01-20,MIL-07,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.58,5.06
2024-01-20,MIL-08,PES-01,Pesce branzino (kg),Sfrido,1.27,30.48
2024-01-20,MIL-08,CAR-01,Carne manzo (kg),Scaduto,0.83,15.35
2024-01-20,MIL-08,PES-01,Pesce branzino (kg),Scaduto,0.39,9.36
2024-01-20,MIL-08,SAL-01,Salame piccante (kg),Sovraproduzione,0.95,17.10
2024-01-20,MIL-09,VER-01,Verdure miste (kg),Sovraproduzione,0.13,0.46
2024-01-20,MIL-09,VER-01,Verdure miste (kg),Scaduto,1.19,4.17
2024-01-20,MIL-09,SAL-01,Salame piccante (kg),Scaduto,0.93,16.74
2024-01-20,MIL-10,PES-01,Pesce branzino (kg),Sfrido,0.76,18.24
2024-01-20,MIL-10,PRO-01,Prosciutto crudo (kg),Sfrido,1.33,29.26
2024-01-20,MIL-10,OLI-01,Olio EVO (lt),Deteriorato,0.55,6.60
2024-01-20,MIL-10,OLI-01,Olio EVO (lt),Sfrido,0.61,7.32
2024-01-21,MIL-01,FUN-01,Funghi porcini (kg),Deteriorato,0.58,16.24
2024-01-21,MIL-02,MOZZ-01,Mozzarella (kg),Errore Comanda,0.60,5.10
2024-01-21,MIL-03,VER-01,Verdure miste (kg),Sfrido,1.54,5.39
2024-01-21,MIL-04,OLI-01,Olio EVO (lt),Errore Comanda,0.45,5.40
2024-01-21,MIL-04,FAR-01,Farina tipo 00 (kg),Scaduto,0.65,0.52
2024-01-21,MIL-04,FAR-01,Farina tipo 00 (kg),Sfrido,1.74,1.39
2024-01-21,MIL-04,FAR-01,Farina tipo 00 (kg),Scaduto,0.90,0.72
2024-01-21,MIL-05,OLI-01,Olio EVO (lt),Errore Comanda,0.63,7.56
2024-01-21,MIL-06,CAR-01,Carne manzo (kg),Sfrido,0.94,17.39
2024-01-21,MIL-06,FUN-01,Funghi porcini (kg),Sfrido,1.74,48.72
2024-01-21,MIL-06,FUN-01,Funghi porcini (kg),Sfrido,1.92,53.76
2024-01-21,MIL-07,CAR-01,Carne manzo (kg),Errore Comanda,1.35,24.98
2024-01-21,MIL-07,OLI-01,Olio EVO (lt),Deteriorato,0.73,8.76
2024-01-21,MIL-07,CAR-01,Carne manzo (kg),Errore Comanda,0.97,17.95
2024-01-21,MIL-08,PES-01,Pesce branzino (kg),Sovraproduzione,1.75,42.00
2024-01-21,MIL-08,CAR-01,Carne manzo (kg),Sfrido,1.94,35.89
2024-01-21,MIL-08,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.35,7.70
2024-01-21,MIL-08,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.15,3.68
2024-01-21,MIL-09,PRO-01,Prosciutto crudo (kg),Scaduto,1.77,38.94
2024-01-21,MIL-09,FUN-01,Funghi porcini (kg),Sfrido,0.41,11.48
2024-01-21,MIL-10,MOZZ-01,Mozzarella (kg),Scaduto,1.29,10.96
2024-01-21,MIL-10,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,0.18,0.58
2024-01-21,MIL-10,SAL-01,Salame piccante (kg),Deteriorato,0.93,16.74
2024-01-22,MIL-01,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.64,2.05
2024-01-22,MIL-01,PRO-01,Prosciutto crudo (kg),Sfrido,1.67,36.74
2024-01-22,MIL-01,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.64,0.51
2024-01-22,MIL-02,OLI-01,Olio EVO (lt),Sovraproduzione,0.66,7.92
2024-01-22,MIL-02,PRO-01,Prosciutto crudo (kg),Scaduto,2.04,44.88
2024-01-22,MIL-02,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.50,0.40
2024-01-22,MIL-02,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.14,0.45
2024-01-22,MIL-03,MOZZ-01,Mozzarella (kg),Sovraproduzione,0.32,2.72
2024-01-22,MIL-03,FUN-01,Funghi porcini (kg),Errore Comanda,0.16,4.48
2024-01-22,MIL-04,CAR-01,Carne manzo (kg),Deteriorato,2.08,38.48
2024-01-22,MIL-04,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.63,13.86
2024-01-22,MIL-04,VER-01,Verdure miste (kg),Sovraproduzione,1.90,6.65
2024-01-22,MIL-05,CAR-01,Carne manzo (kg),Errore Comanda,2.09,38.66
2024-01-22,MIL-06,SAL-01,Salame piccante (kg),Sovraproduzione,0.74,13.32
2024-01-22,MIL-06,CAR-01,Carne manzo (kg),Deteriorato,0.88,16.28
2024-01-22,MIL-06,SAL-01,Salame piccante (kg),Sovraproduzione,0.39,7.02
2024-01-22,MIL-07,SAL-01,Salame piccante (kg),Deteriorato,1.34,24.12
2024-01-22,MIL-07,VER-01,Verdure miste (kg),Scaduto,1.16,4.06
2024-01-22,MIL-07,FAR-01,Farina tipo 00 (kg),Deteriorato,0.86,0.69
2024-01-22,MIL-08,OLI-01,Olio EVO (lt),Scaduto,1.56,18.72
2024-01-22,MIL-08,MOZZ-01,Mozzarella (kg),Scaduto,0.99,8.41
2024-01-22,MIL-09,FUN-01,Funghi porcini (kg),Errore Comanda,0.26,7.28
2024-01-22,MIL-09,PES-01,Pesce branzino (kg),Scaduto,1.52,36.48
2024-01-22,MIL-09,MOZZ-01,Mozzarella (kg),Errore Comanda,1.02,8.67
2024-01-22,MIL-09,FUN-01,Funghi porcini (kg),Deteriorato,0.32,8.96
2024-01-22,MIL-10,CAR-01,Carne manzo (kg),Scaduto,1.70,31.45
2024-01-22,MIL-10,CAR-01,Carne manzo (kg),Sovraproduzione,0.92,17.02
2024-01-22,MIL-10,CAR-01,Carne manzo (kg),Scaduto,1.08,19.98
2024-01-22,MIL-10,SAL-01,Salame piccante (kg),Deteriorato,0.33,5.94
2024-01-23,MIL-01,PES-01,Pesce branzino (kg),Sfrido,1.38,33.12
2024-01-23,MIL-02,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.70,37.40
2024-01-23,MIL-02,CAR-01,Carne manzo (kg),Deteriorato,1.55,28.68
2024-01-23,MIL-03,PRO-01,Prosciutto crudo (kg),Scaduto,0.22,4.84
2024-01-23,MIL-03,PES-01,Pesce branzino (kg),Sovraproduzione,1.03,24.72
2024-01-23,MIL-04,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.24,0.99
2024-01-23,MIL-05,PRO-01,Prosciutto crudo (kg),Scaduto,0.95,20.90
2024-01-23,MIL-05,CAR-01,Carne manzo (kg),Errore Comanda,0.29,5.36
2024-01-23,MIL-05,SAL-01,Salame piccante (kg),Deteriorato,1.66,29.88
2024-01-23,MIL-06,CAR-01,Carne manzo (kg),Errore Comanda,0.56,10.36
2024-01-23,MIL-07,FAR-01,Farina tipo 00 (kg),Sfrido,0.77,0.62
2024-01-23,MIL-08,VER-01,Verdure miste (kg),Sovraproduzione,1.96,6.86
2024-01-23,MIL-08,FAR-01,Farina tipo 00 (kg),Deteriorato,1.25,1.00
2024-01-23,MIL-08,SAL-01,Salame piccante (kg),Errore Comanda,1.16,20.88
2024-01-23,MIL-08,OLI-01,Olio EVO (lt),Deteriorato,1.99,23.88
2024-01-23,MIL-09,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.03,3.30
2024-01-23,MIL-09,MOZZ-01,Mozzarella (kg),Deteriorato,0.49,4.17
2024-01-23,MIL-10,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.50,4.80
2024-01-23,MIL-10,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.37,1.10
2024-01-23,MIL-10,OLI-01,Olio EVO (lt),Sfrido,0.65,7.80
2024-01-24,MIL-01,SAL-01,Salame piccante (kg),Deteriorato,1.58,28.44
2024-01-24,MIL-01,PES-01,Pesce branzino (kg),Sovraproduzione,1.43,34.32
2024-01-24,MIL-01,CAR-01,Carne manzo (kg),Errore Comanda,1.85,34.23
2024-01-24,MIL-02,PRO-01,Prosciutto crudo (kg),Sfrido,1.51,33.22
2024-01-24,MIL-02,FAR-01,Farina tipo 00 (kg),Scaduto,1.39,1.11
2024-01-24,MIL-03,MOZZ-01,Mozzarella (kg),Scaduto,0.57,4.84
2024-01-24,MIL-03,FUN-01,Funghi porcini (kg),Sovraproduzione,1.56,43.68
2024-01-24,MIL-04,PRO-01,Prosciutto crudo (kg),Deteriorato,0.98,21.56
2024-01-24,MIL-04,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.46,1.17
2024-01-24,MIL-05,OLI-01,Olio EVO (lt),Errore Comanda,1.40,16.80
2024-01-24,MIL-05,CAR-01,Carne manzo (kg),Errore Comanda,0.72,13.32
2024-01-24,MIL-05,PES-01,Pesce branzino (kg),Errore Comanda,0.66,15.84
2024-01-24,MIL-05,OLI-01,Olio EVO (lt),Errore Comanda,2.00,24.00
2024-01-24,MIL-06,CAR-01,Carne manzo (kg),Deteriorato,1.69,31.27
2024-01-24,MIL-06,PES-01,Pesce branzino (kg),Sfrido,1.97,47.28
2024-01-24,MIL-07,SAL-01,Salame piccante (kg),Deteriorato,0.10,1.80
2024-01-24,MIL-07,CAR-01,Carne manzo (kg),Sovraproduzione,1.10,20.35
2024-01-24,MIL-07,MOZZ-01,Mozzarella (kg),Sfrido,0.92,7.82
2024-01-24,MIL-08,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.17,25.74
2024-01-24,MIL-08,CAR-01,Carne manzo (kg),Deteriorato,1.14,21.09
2024-01-24,MIL-08,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.63,2.02
2024-01-24,MIL-09,SAL-01,Salame piccante (kg),Sfrido,2.05,36.90
2024-01-24,MIL-09,SAL-01,Salame piccante (kg),Deteriorato,2.03,36.54
2024-01-24,MIL-10,FUN-01,Funghi porcini (kg),Sovraproduzione,1.15,32.20
2024-01-24,MIL-10,OLI-01,Olio EVO (lt),Deteriorato,0.13,1.56
2024-01-24,MIL-10,CAR-01,Carne manzo (kg),Deteriorato,0.49,9.06
